date,stake,stake_kelly_dich_0.1,stake_kelly_dich_0.25,stake_kelly_cal_0.1,stake_kelly_cal_0.25
2026-02-21,-49.46000000000001,-51.09000000000002,-87.94000000000004,-45.04999999999999,-119.91000000000001
2026-02-21,-42.74000000000001,-50.250000000000014,-86.26000000000003,-44.20999999999999,-119.07000000000001
2026-02-21,-42.040000000000006,-49.90000000000001,-85.91000000000004,-43.859999999999985,-118.72000000000001
2026-02-21,-38.330000000000005,-49.37000000000001,-85.38000000000004,-43.329999999999984,-118.19000000000001
2026-02-21,-35.27,-48.35000000000001,-84.36000000000004,-42.30999999999998,-115.13000000000001
2026-02-21,-30.720000000000002,-47.70000000000001,-83.71000000000004,-41.65999999999998,-114.48
2026-02-21,13.279999999999998,-16.900000000000006,-39.710000000000036,-37.259999999999984,-110.08
2026-02-21,17.479999999999997,-15.850000000000005,-38.66000000000004,-36.20999999999999,-109.03
2026-02-21,19.839999999999996,-13.490000000000006,-33.94000000000004,-31.489999999999988,-97.23
2026-02-21,11.839999999999996,-14.490000000000006,-34.94000000000004,-32.48999999999999,-98.23
2026-02-21,-3.1600000000000037,-17.490000000000006,-43.94000000000004,-35.48999999999999,-101.23
2026-02-21,-0.5500000000000038,-16.620000000000005,-43.07000000000004,-34.61999999999999,-100.36
2026-02-21,-9.550000000000004,-18.620000000000005,-47.07000000000004,-35.61999999999999,-101.36
2026-02-21,-17.550000000000004,-42.620000000000005,-87.07000000000005,-39.61999999999999,-105.36
2026-02-21,-8.550000000000004,-39.620000000000005,-80.07000000000005,-38.61999999999999,-104.36
2026-02-21,-5.7500000000000036,-39.220000000000006,-79.67000000000004,-38.21999999999999,-103.96
2026-02-21,14.249999999999996,20.779999999999994,20.329999999999956,-28.21999999999999,-83.96
2026-02-21,17.939999999999998,21.189999999999994,20.739999999999956,-26.16999999999999,-79.86
2026-02-21,21.86,21.749999999999993,21.299999999999955,-25.609999999999992,-79.3
2026-02-21,16.86,20.749999999999993,20.299999999999955,-26.609999999999992,-80.3
2026-02-21,17.96,21.299999999999994,20.849999999999955,-26.05999999999999,-79.75
2026-02-21,21.96,21.799999999999994,21.349999999999955,-25.55999999999999,-79.25
2026-02-21,20.96,20.799999999999994,20.349999999999955,-26.55999999999999,-82.25
2026-02-21,38.96,74.8,110.34999999999995,-17.55999999999999,-73.25
2026-02-21,42.96,75.6,111.14999999999995,-16.75999999999999,-72.45
2026-02-21,45.44,76.22,111.76999999999995,-16.13999999999999,-71.83
2026-02-21,40.44,75.22,110.76999999999995,-17.13999999999999,-72.83
2026-02-21,44.64,75.82,111.36999999999995,-16.53999999999999,-72.23
2026-02-21,43.64,74.82,110.36999999999995,-17.53999999999999,-73.23
2026-02-21,37.64,73.82,109.36999999999995,-18.53999999999999,-74.23
2026-02-21,41.33,74.22999999999999,109.77999999999994,-16.489999999999988,-70.13000000000001
2026-02-21,45.18,74.77999999999999,110.32999999999994,-15.939999999999987,-69.58000000000001
2026-02-21,36.18,73.77999999999999,107.32999999999994,-16.939999999999987,-70.58000000000001
2026-02-21,28.18,72.77999999999999,106.32999999999994,-18.939999999999987,-75.58000000000001
2026-02-21,32.38,73.37999999999998,106.92999999999994,-18.339999999999986,-74.98000000000002
2026-02-21,34.13,73.72999999999998,107.27999999999993,-17.989999999999984,-74.63000000000002
2026-02-22,35.720000000000006,77.43999999999997,112.57999999999993,-16.929999999999986,-71.98000000000002
2026-02-22,44.220000000000006,78.28999999999996,114.27999999999993,-16.079999999999984,-70.28000000000002
2026-02-22,40.220000000000006,77.28999999999996,113.27999999999993,-17.079999999999984,-72.28000000000002
2026-02-22,44.99000000000001,77.81999999999996,114.86999999999993,-16.549999999999983,-71.75000000000001
2026-02-22,48.59000000000001,78.71999999999997,115.76999999999994,-15.649999999999983,-70.85000000000001
2026-02-22,54.19000000000001,79.51999999999997,116.56999999999994,-14.849999999999982,-70.05000000000001
2026-02-22,48.19000000000001,78.51999999999997,115.56999999999994,-15.849999999999982,-71.05000000000001
2026-02-22,104.19000000000001,112.11999999999996,171.56999999999994,-4.649999999999983,-43.05000000000001
2026-02-22,110.91000000000001,113.07999999999996,172.52999999999994,-3.6899999999999826,-40.17000000000001
2026-02-22,105.91000000000001,112.07999999999996,171.52999999999994,-4.689999999999983,-41.17000000000001
2026-02-22,108.51,112.59999999999995,172.04999999999995,-4.169999999999982,-40.650000000000006
2026-02-22,127.71000000000001,117.39999999999995,184.04999999999995,3.030000000000017,-21.450000000000006
2026-02-22,131.61,118.04999999999995,184.69999999999996,3.680000000000017,-20.800000000000008
2026-02-22,134.11,128.04999999999995,209.69999999999996,6.1800000000000175,-18.300000000000008
2026-02-22,138.31,128.64999999999995,210.29999999999995,6.780000000000017,-17.700000000000006
2026-02-22,147.51,151.64999999999995,256.29999999999995,11.380000000000017,-13.100000000000007
2026-02-22,160.51,156.84999999999994,266.69999999999993,13.980000000000016,-10.500000000000007
2026-02-22,160.51,156.84999999999994,266.69999999999993,13.980000000000016,-10.500000000000007
2026-02-22,163.31,157.19999999999993,267.04999999999995,14.330000000000016,-9.450000000000006
2026-02-22,168.71,157.79999999999993,267.65,16.130000000000017,-5.250000000000006
2026-02-22,171.11,158.59999999999994,268.45,18.530000000000015,0.3499999999999943
2026-02-22,167.11,154.59999999999994,258.45,16.530000000000015,-1.6500000000000057
2026-02-22,189.43,164.51999999999992,283.25,19.010000000000016,0.8299999999999943
2026-02-22,191.33,164.89999999999992,283.63,19.390000000000015,1.2099999999999942
2026-02-22,184.33,163.89999999999992,282.63,18.390000000000015,0.2099999999999942
2026-02-22,114.33000000000001,121.89999999999992,212.63,11.390000000000015,-6.790000000000006
2026-02-22,126.33000000000001,129.0999999999999,231.82999999999998,16.190000000000015,5.209999999999994
2026-02-22,125.33000000000001,128.0999999999999,230.82999999999998,15.190000000000015,4.209999999999994
2026-02-22,126.39000000000001,128.6299999999999,231.35999999999999,15.720000000000015,4.739999999999994
2026-02-22,195.99,177.3499999999999,300.96,29.640000000000015,46.49999999999999
2026-02-22,191.99,176.3499999999999,299.96,28.640000000000015,45.49999999999999
2026-02-22,194.09,176.6999999999999,300.31,28.990000000000016,45.849999999999994
2026-02-22,174.09,160.6999999999999,260.31,20.990000000000016,21.849999999999994
2026-02-22,183.63,163.8799999999999,268.79,23.110000000000017,28.209999999999994
2026-02-22,180.63,162.8799999999999,267.79,22.110000000000017,27.209999999999994
2026-02-22,181.82999999999998,163.4799999999999,268.39000000000004,22.71000000000002,27.809999999999995
2026-02-22,187.23,164.0199999999999,268.93000000000006,23.250000000000018,28.889999999999993
2026-02-22,189.63,164.4199999999999,269.33000000000004,23.650000000000016,29.289999999999992
2026-02-22,191.28,164.9699999999999,269.88000000000005,24.200000000000017,29.839999999999993
2026-02-22,194.93,168.61999999999992,277.18000000000006,24.930000000000017,30.569999999999993
2026-02-22,197.93,169.11999999999992,277.68000000000006,25.430000000000017,31.069999999999993
2026-02-23,202.89000000000001,169.73999999999992,278.30000000000007,26.05000000000002,31.689999999999994
2026-02-23,214.89000000000001,171.23999999999992,282.80000000000007,30.55000000000002,43.69
2026-02-23,211.89000000000001,170.23999999999992,281.80000000000007,29.55000000000002,42.69
2026-02-23,217.29000000000002,170.83999999999992,283.00000000000006,30.15000000000002,43.29
2026-02-23,213.29000000000002,169.83999999999992,282.00000000000006,29.15000000000002,42.29
2026-02-24,211.29000000000002,168.83999999999992,281.00000000000006,28.15000000000002,41.29
2026-02-24,213.69000000000003,169.23999999999992,281.40000000000003,28.55000000000002,41.69
2026-02-24,214.69000000000003,169.73999999999992,281.90000000000003,29.55000000000002,43.69
2026-02-24,217.49000000000004,170.08999999999992,282.25000000000006,29.90000000000002,44.739999999999995
2026-02-25,219.20000000000005,170.6599999999999,282.82000000000005,30.47000000000002,46.449999999999996
2026-02-25,221.30000000000004,171.0099999999999,283.1700000000001,30.82000000000002,46.8
2026-02-25,222.56000000000003,171.6399999999999,283.80000000000007,31.45000000000002,48.059999999999995
2026-02-25,224.36000000000004,172.2399999999999,284.4000000000001,32.05000000000002,48.66
2026-02-25,232.36000000000004,176.2399999999999,292.4000000000001,38.05000000000002,64.66
2026-02-25,233.96000000000004,176.6399999999999,292.80000000000007,38.45000000000002,65.06
2026-02-25,238.16000000000003,177.2399999999999,293.4000000000001,39.05000000000002,65.66
2026-02-25,218.16000000000003,147.2399999999999,243.4000000000001,34.05000000000002,55.66
2026-02-25,221.01000000000002,147.8099999999999,243.97000000000008,34.62000000000002,56.23
2026-02-25,221.01000000000002,147.8099999999999,243.97000000000008,34.62000000000002,56.23
2026-02-25,221.01000000000002,147.8099999999999,243.97000000000008,34.62000000000002,56.23
2026-02-25,213.01000000000002,146.8099999999999,242.97000000000008,33.62000000000002,55.23
2026-02-25,210.01000000000002,145.8099999999999,241.97000000000008,32.62000000000002,54.23
2026-02-26,211.15,146.18999999999988,242.35000000000008,33.00000000000002,54.61
2026-02-26,212.65,146.68999999999988,242.85000000000008,33.50000000000002,55.11
2026-02-26,209.65,145.68999999999988,241.85000000000008,32.50000000000002,54.11
2026-02-26,217.12,146.5199999999999,242.6800000000001,35.82000000000002,62.41
2026-02-26,219.12,147.0199999999999,243.1800000000001,36.32000000000002,62.91
2026-02-26,231.37,148.7699999999999,244.9300000000001,41.57000000000002,78.66
2026-02-26,233.47,149.46999999999989,245.63000000000008,42.97000000000002,82.86
2026-02-26,226.47,147.46999999999989,239.63000000000008,37.97000000000002,72.86
2026-02-26,229.47,148.46999999999989,240.63000000000008,39.97000000000002,76.86
2026-02-26,241.8,156.68999999999988,254.33000000000007,41.34000000000002,78.23
2026-02-27,238.8,155.68999999999988,253.33000000000007,40.34000000000002,76.23
2026-02-27,233.8,154.68999999999988,252.33000000000007,39.34000000000002,75.23
2026-02-27,235.66000000000003,155.3099999999999,252.95000000000007,39.960000000000015,75.85000000000001
2026-02-27,237.56000000000003,155.68999999999988,253.33000000000007,40.34000000000002,76.23
2026-02-27,243.96000000000004,158.88999999999987,259.7300000000001,41.94000000000002,77.83
2026-02-27,215.96000000000004,116.88999999999987,189.73000000000008,27.94000000000002,42.83
2026-02-27,217.71000000000004,117.23999999999987,190.08000000000007,28.29000000000002,43.18
2026-02-27,221.07000000000005,117.65999999999987,190.92000000000007,28.710000000000022,43.6
2026-02-27,221.79000000000005,118.01999999999987,191.2800000000001,29.07000000000002,43.96
2026-02-27,225.64000000000004,118.56999999999987,191.8300000000001,29.620000000000022,45.06
2026-02-27,227.04000000000005,119.26999999999987,193.2300000000001,30.32000000000002,45.760000000000005
2026-02-27,230.75000000000006,119.79999999999987,193.7600000000001,30.850000000000023,46.290000000000006
2026-02-27,232.81000000000006,120.82999999999987,194.7900000000001,33.940000000000026,53.50000000000001
2026-02-27,249.06000000000006,127.32999999999987,211.0400000000001,37.190000000000026,56.75000000000001
2026-02-27,229.06000000000006,115.32999999999987,179.0400000000001,29.190000000000026,36.75000000000001
2026-02-27,231.58000000000007,115.74999999999987,179.4600000000001,29.610000000000028,37.17000000000001
2026-02-27,234.91000000000008,116.11999999999988,179.8300000000001,29.98000000000003,37.540000000000006
2026-02-27,241.41000000000008,116.76999999999988,180.4800000000001,31.930000000000028,42.74000000000001
2026-02-28,234.41000000000008,115.76999999999988,179.4800000000001,29.930000000000028,38.74000000000001
2026-02-28,228.41000000000008,114.76999999999988,178.4800000000001,28.930000000000028,37.74000000000001
2026-02-28,232.3100000000001,115.41999999999989,179.1300000000001,29.580000000000027,38.39000000000001
2026-02-28,230.3100000000001,114.41999999999989,178.1300000000001,28.580000000000027,35.39000000000001
2026-02-28,233.26000000000008,115.00999999999989,178.7200000000001,29.170000000000027,35.98000000000001
2026-02-28,250.0600000000001,122.2099999999999,197.9200000000001,31.570000000000025,38.38000000000001
2026-02-28,251.9600000000001,122.58999999999989,198.3000000000001,31.950000000000024,38.76000000000001
2026-02-28,256.36000000000007,123.13999999999989,198.8500000000001,32.50000000000002,39.31000000000001
2026-02-28,304.36000000000007,151.93999999999988,246.8500000000001,42.10000000000002,63.31000000000001
2026-02-28,300.36000000000007,150.93999999999988,245.8500000000001,41.10000000000002,62.31000000000001
2026-02-28,316.36000000000007,158.93999999999988,263.85000000000014,43.10000000000002,66.31
2026-02-28,318.11000000000007,159.28999999999988,264.20000000000016,43.450000000000024,66.66
2026-02-28,312.11000000000007,158.28999999999988,263.20000000000016,39.450000000000024,56.66
2026-02-28,315.36000000000007,158.93999999999988,263.85000000000014,40.10000000000002,57.309999999999995
2026-02-28,325.36000000000007,163.93999999999988,276.35000000000014,42.60000000000002,62.309999999999995
2026-02-28,379.36000000000007,207.13999999999987,330.35000000000014,48.00000000000002,67.71
2026-02-28,381.0800000000001,207.56999999999988,330.78000000000014,48.43000000000002,68.14
2026-02-28,383.5400000000001,207.97999999999988,331.19000000000017,50.48000000000002,72.24
2026-02-28,382.5400000000001,206.97999999999988,330.19000000000017,49.48000000000002,71.24
2026-02-28,350.5400000000001,198.97999999999988,314.19000000000017,45.48000000000002,59.239999999999995
2026-02-28,346.5400000000001,197.97999999999988,313.19000000000017,44.48000000000002,58.239999999999995
2026-02-28,352.94000000000005,201.17999999999986,321.19000000000017,46.08000000000002,59.839999999999996
2026-02-28,344.94000000000005,200.17999999999986,320.19000000000017,45.08000000000002,58.839999999999996
2026-02-28,349.90000000000003,200.79999999999987,320.8100000000002,45.70000000000002,59.459999999999994
2026-02-28,350.37000000000006,201.26999999999987,321.2800000000002,46.170000000000016,59.92999999999999
2026-02-28,353.7900000000001,201.83999999999986,321.8500000000002,46.740000000000016,60.49999999999999
2026-02-28,356.8300000000001,202.59999999999985,322.6100000000002,49.780000000000015,67.33999999999999
2026-02-28,359.11000000000007,203.16999999999985,323.1800000000002,50.350000000000016,67.90999999999998
2026-02-28,363.61000000000007,203.61999999999983,323.63000000000017,50.80000000000002,69.25999999999998
2026-02-28,366.31000000000006,204.06999999999982,324.08000000000015,51.25000000000002,69.70999999999998
2026-02-28,357.31000000000006,203.06999999999982,323.08000000000015,50.25000000000002,68.70999999999998
2026-02-28,350.31000000000006,202.06999999999982,322.08000000000015,49.25000000000002,67.70999999999998
2026-02-28,351.6600000000001,202.5199999999998,322.53000000000014,49.700000000000024,68.15999999999998
2026-02-28,353.25000000000006,203.0499999999998,323.0600000000001,50.230000000000025,68.68999999999998
2026-02-28,360.75000000000006,204.5499999999998,327.5600000000001,51.730000000000025,71.68999999999998
2026-02-28,352.75000000000006,200.5499999999998,317.5600000000001,49.730000000000025,69.68999999999998
2026-02-28,347.75000000000006,199.5499999999998,316.5600000000001,48.730000000000025,68.68999999999998
2026-02-28,358.4700000000001,203.56999999999982,327.28000000000014,50.07000000000003,70.02999999999999
2026-02-28,363.5100000000001,206.71999999999983,333.58000000000015,51.96000000000003,74.43999999999998
2026-02-28,405.5100000000001,227.71999999999983,375.58000000000015,56.16000000000003,87.03999999999999
2026-02-28,408.3100000000001,228.06999999999982,375.9300000000002,56.51000000000003,87.38999999999999
2026-02-28,409.5100000000001,228.66999999999982,376.5300000000002,57.110000000000035,87.98999999999998
2026-02-28,411.1900000000001,229.0899999999998,376.9500000000002,57.53000000000004,88.40999999999998
2026-02-28,414.79000000000013,229.4899999999998,377.3500000000002,57.930000000000035,88.80999999999999
2026-02-28,420.67000000000013,230.3299999999998,378.19000000000017,60.45000000000004,94.68999999999998
2026-02-28,417.67000000000013,229.3299999999998,377.19000000000017,59.45000000000004,93.68999999999998
2026-02-28,421.67000000000013,230.3299999999998,379.69000000000017,59.95000000000004,94.18999999999998
2026-02-28,457.67000000000013,246.3299999999998,415.69000000000017,67.95000000000005,114.18999999999998
2026-02-28,462.17000000000013,247.0799999999998,416.44000000000017,70.20000000000005,118.68999999999998
2026-03-01,464.85000000000014,247.7499999999998,417.1100000000002,70.87000000000005,119.35999999999999
2026-03-01,544.8500000000001,303.7499999999998,497.1100000000002,94.87000000000005,175.35999999999999
2026-03-01,546.3300000000002,304.1199999999998,497.4800000000002,95.24000000000005,175.73
2026-03-01,550.5700000000002,304.64999999999975,498.01000000000016,95.77000000000005,176.26
2026-03-01,541.5700000000002,298.64999999999975,480.01000000000016,92.77000000000005,173.26
2026-03-01,575.1700000000002,357.44999999999976,564.0100000000002,117.97000000000006,240.45999999999998
2026-03-01,572.1700000000002,356.44999999999976,563.0100000000002,116.97000000000006,239.45999999999998
2026-03-01,564.1700000000002,355.44999999999976,562.0100000000002,115.97000000000006,238.45999999999998
2026-03-01,557.1700000000002,354.44999999999976,559.0100000000002,114.97000000000006,237.45999999999998
2026-03-01,542.1700000000002,344.44999999999976,534.0100000000002,94.97000000000006,187.45999999999998
2026-03-01,543.5800000000002,344.9199999999998,534.4800000000002,95.44000000000005,187.92999999999998
2026-03-01,546.7300000000001,345.2699999999998,534.8300000000003,95.79000000000005,188.27999999999997
2026-03-01,586.7300000000001,370.2699999999998,584.8300000000003,100.79000000000005,193.27999999999997
2026-03-01,578.7300000000001,366.2699999999998,575.8300000000003,99.79000000000005,192.27999999999997
2026-03-01,583.0300000000001,366.6999999999998,576.2600000000002,100.22000000000006,192.70999999999998
2026-03-01,590.5300000000001,368.1999999999998,580.7600000000002,101.72000000000006,195.70999999999998
2026-03-01,599.33,372.5999999999998,589.5600000000002,110.52000000000005,215.51
2026-03-01,600.57,373.2199999999998,590.1800000000002,112.38000000000005,219.85
2026-03-01,610.1700000000001,374.4199999999998,593.7800000000002,114.78000000000006,225.85
2026-03-01,605.1700000000001,373.4199999999998,592.7800000000002,113.78000000000006,224.85
2026-03-01,601.1700000000001,372.4199999999998,591.7800000000002,112.78000000000006,223.85
2026-03-01,889.1700000000001,596.4199999999998,911.7800000000002,240.78000000000006,543.85
2026-03-01,890.97,597.0199999999999,912.3800000000002,241.38000000000005,544.45
2026-03-01,894.0,598.0299999999999,913.3900000000002,242.39000000000004,545.46
2026-03-01,895.76,598.4699999999999,913.8300000000003,242.83000000000004,545.9000000000001
2026-03-01,888.76,597.4699999999999,912.8300000000003,241.83000000000004,544.9000000000001
2026-03-01,882.76,588.4699999999999,888.8300000000003,238.83000000000004,535.9000000000001
2026-03-01,883.9,588.8499999999999,889.2100000000003,239.21000000000004,536.2800000000001
2026-03-01,895.42,596.5299999999999,902.0100000000002,240.49000000000004,538.84
2026-03-01,894.42,595.5299999999999,901.0100000000002,239.49000000000004,537.84
2026-03-01,897.7099999999999,595.9999999999999,901.9500000000003,239.96000000000004,538.3100000000001
2026-03-01,899.43,596.4299999999998,902.3800000000002,240.39000000000004,538.74
2026-03-01,899.91,596.9099999999999,902.8600000000002,241.35000000000005,540.66
2026-03-01,900.65,597.2799999999999,903.2300000000002,241.72000000000006,541.03
2026-03-01,908.0,598.3299999999998,904.2800000000002,243.82000000000005,545.23
2026-03-01,905.0,597.3299999999998,903.2800000000002,242.82000000000005,544.23
2026-03-01,902.0,596.3299999999998,902.2800000000002,241.82000000000005,543.23
2026-03-01,894.0,595.3299999999998,901.2800000000002,240.82000000000005,542.23
2026-03-01,882.0,586.3299999999998,877.2800000000002,234.82000000000005,527.23
2026-03-01,885.5,586.8299999999998,877.7800000000002,235.32000000000005,527.73
2026-03-01,888.92,587.3999999999999,878.3500000000003,235.89000000000004,528.3000000000001
2026-03-01,890.68,588.2799999999999,879.2300000000002,237.65000000000003,532.7
2026-03-01,883.68,587.2799999999999,878.2300000000002,236.65000000000003,531.7
2026-03-01,879.68,586.2799999999999,877.2300000000002,235.65000000000003,530.7
2026-03-01,882.18,586.7799999999999,877.7300000000002,236.15000000000003,531.2
2026-03-01,886.5799999999999,587.3299999999998,878.2800000000002,236.70000000000005,531.75
2026-03-01,868.5799999999999,578.3299999999998,854.2800000000002,230.70000000000005,516.75
2026-03-01,901.78,594.9299999999998,895.7800000000002,234.85000000000005,520.9
2026-03-01,902.89,595.2999999999998,896.1500000000002,235.22000000000006,521.27
2026-03-01,895.89,594.2999999999998,895.1500000000002,234.22000000000006,520.27
2026-03-01,927.39,620.5499999999998,947.6500000000002,255.22000000000006,572.77
2026-03-01,926.39,619.5499999999998,946.6500000000002,254.22000000000006,571.77
2026-03-01,928.67,620.1199999999999,947.2200000000003,254.79000000000005,572.34
2026-03-01,921.67,619.1199999999999,946.2200000000003,253.79000000000005,571.34
2026-03-01,927.67,619.7199999999999,946.8200000000003,254.39000000000004,571.94
2026-03-01,983.3499999999999,668.4399999999999,1016.4200000000003,268.31000000000006,613.7
2026-03-01,980.3499999999999,667.4399999999999,1015.4200000000003,267.31000000000006,612.7
2026-03-01,982.7499999999999,668.04,1016.0200000000003,267.9100000000001,613.3000000000001
2026-03-01,987.8699999999999,668.68,1016.6600000000003,268.55000000000007,613.94
2026-03-01,962.8699999999999,658.68,991.6600000000003,263.55000000000007,608.94
2026-03-01,964.5199999999999,659.2299999999999,992.2100000000003,264.1000000000001,609.49
2026-03-01,966.6399999999999,659.7599999999999,992.7400000000002,264.63000000000005,610.02
2026-03-01,968.3899999999999,660.1099999999999,993.0900000000003,264.9800000000001,610.37
2026-03-02,998.9899999999999,670.31,1023.6900000000003,268.38000000000005,613.77
2026-03-02,989.9899999999999,669.31,1022.6900000000003,266.38000000000005,607.77
2026-03-02,990.5099999999999,669.8299999999999,1023.2100000000003,266.90000000000003,608.29
2026-03-02,1033.9099999999999,695.8699999999999,1066.6100000000004,271.24,616.9699999999999
2026-03-02,1036.1899999999998,696.2499999999999,1066.9900000000005,271.62,617.3499999999999
2026-03-02,1045.1899999999998,699.2499999999999,1074.4900000000005,273.12,618.8499999999999
2026-03-03,1049.3899999999999,700.4499999999999,1076.8900000000006,273.72,619.4499999999999
2026-03-03,979.3899999999999,658.4499999999999,1006.8900000000006,259.72,584.4499999999999
2026-03-03,980.2499999999999,658.8799999999999,1007.3200000000005,260.15000000000003,585.31
2026-03-03,1002.6499999999999,668.4799999999999,1032.9200000000005,269.75000000000006,610.91
2026-03-03,1007.4499999999998,668.9599999999999,1033.4000000000005,270.2300000000001,611.39
2026-03-03,1008.6899999999998,669.5799999999999,1034.0200000000004,270.8500000000001,612.01
2026-03-03,1002.6899999999998,668.5799999999999,1033.0200000000004,269.8500000000001,611.01
2026-03-03,974.6899999999998,652.5799999999999,997.0200000000004,253.85000000000008,571.01
2026-03-03,962.6899999999998,648.5799999999999,989.0200000000004,251.85000000000008,569.01
2026-03-03,955.6899999999998,647.5799999999999,988.0200000000004,248.85000000000008,562.01
2026-03-03,956.3899999999999,647.93,988.3700000000005,249.20000000000007,562.36
2026-03-03,948.3899999999999,646.93,987.3700000000005,248.20000000000007,561.36
2026-03-03,951.6899999999998,647.4799999999999,987.9200000000004,248.75000000000009,561.91
2026-03-03,955.1299999999999,647.9099999999999,988.3500000000004,249.1800000000001,562.3399999999999
2026-03-03,956.8399999999999,648.4799999999999,988.9200000000004,249.75000000000009,562.91
2026-03-03,949.8399999999999,647.4799999999999,987.9200000000004,248.75000000000009,560.91
2026-03-03,943.8399999999999,646.4799999999999,986.9200000000004,247.75000000000009,559.91
2026-03-03,915.8399999999999,630.4799999999999,946.9200000000004,231.75000000000009,523.91
2026-03-03,916.29,631.3799999999999,949.1700000000004,232.20000000000007,524.36
2026-03-03,912.29,629.3799999999999,941.1700000000004,230.20000000000007,522.36
2026-03-03,896.29,625.3799999999999,933.1700000000004,228.20000000000007,514.36
2026-03-03,913.89,629.7799999999999,941.9700000000004,237.00000000000009,534.16
2026-03-04,916.9,630.2099999999998,942.4000000000003,237.4300000000001,534.5899999999999
2026-03-04,910.9,626.2099999999998,932.4000000000003,233.4300000000001,522.5899999999999
2026-03-04,907.9,625.2099999999998,931.4000000000003,232.4300000000001,521.5899999999999
2026-03-04,900.9,624.2099999999998,930.4000000000003,231.4300000000001,520.5899999999999
2026-03-04,902.4,624.7099999999998,930.9000000000003,231.9300000000001,521.0899999999999
2026-03-04,903.81,625.1799999999998,931.3700000000003,232.4000000000001,521.56
2026-03-04,906.6099999999999,625.8799999999999,933.4700000000004,233.10000000000008,522.26
2026-03-04,908.3199999999999,630.4399999999998,939.1700000000004,234.24000000000007,525.68
2026-03-04,905.3199999999999,629.4399999999998,938.1700000000004,233.24000000000007,524.68
2026-03-04,910.54,630.3099999999998,939.0400000000004,234.11000000000007,525.55
2026-03-04,914.14,630.7099999999998,939.4400000000004,234.51000000000008,525.9499999999999
2026-03-04,874.14,605.7099999999998,889.4400000000004,229.51000000000008,520.9499999999999
2026-03-04,870.14,604.7099999999998,888.4400000000004,228.51000000000008,519.9499999999999
2026-03-04,873.74,605.1099999999998,888.8400000000004,228.91000000000008,520.3499999999999
2026-03-04,871.74,604.1099999999998,884.8400000000004,227.91000000000008,519.3499999999999
2026-03-04,879.54,605.4099999999997,887.4400000000004,229.2100000000001,520.6499999999999
2026-03-04,887.04,609.9099999999997,897.9400000000004,230.7100000000001,523.6499999999999
2026-03-04,883.04,605.9099999999997,888.9400000000004,229.7100000000001,522.6499999999999
2026-03-04,886.26,606.3699999999998,889.4000000000004,230.1700000000001,523.1099999999999
2026-03-04,894.26,610.3699999999998,897.4000000000004,236.1700000000001,539.1099999999999
2026-03-05,896.26,611.1699999999997,899.0000000000005,236.5700000000001,539.5099999999999
2026-03-05,897.5,611.7899999999997,899.6200000000005,238.43000000000012,543.8499999999999
2026-03-05,900.32,612.2599999999998,900.0900000000005,238.90000000000012,544.3199999999999
2026-03-05,906.22,612.8499999999998,900.6800000000005,239.49000000000012,546.0899999999999
2026-03-05,905.22,611.8499999999998,899.6800000000005,238.49000000000012,543.0899999999999
2026-03-05,897.22,587.8499999999998,859.6800000000005,234.49000000000012,539.0899999999999
2026-03-05,939.22,650.8499999999998,964.6800000000005,244.99000000000012,549.5899999999999
2026-03-05,941.47,651.2999999999998,965.1300000000006,245.4400000000001,550.04
2026-03-05,948.47,693.2999999999998,1035.1300000000006,266.4400000000001,599.04
2026-03-05,946.47,692.2999999999998,1033.1300000000006,265.4400000000001,596.04
2026-03-05,944.47,686.2999999999998,1019.1300000000006,259.4400000000001,582.04
2026-03-06,950.47,688.2999999999998,1023.1300000000006,260.4400000000001,584.04
2026-03-06,954.62,689.1299999999999,1023.9600000000006,261.2700000000001,584.87
2026-03-06,948.62,688.1299999999999,1022.9600000000006,260.2700000000001,580.87
2026-03-06,942.62,687.1299999999999,1021.9600000000006,259.2700000000001,579.87
2026-03-06,947.12,687.6299999999999,1022.4600000000006,259.7700000000001,580.37
2026-03-06,911.12,675.6299999999999,986.4600000000006,251.7700000000001,564.37
2026-03-06,912.52,675.9799999999999,986.8100000000006,252.1200000000001,564.72
2026-03-06,914.96,676.5899999999999,987.4200000000006,253.9500000000001,568.99
2026-03-06,926.3000000000001,682.2599999999999,1002.5400000000006,257.7300000000001,578.44
2026-03-06,920.3000000000001,681.2599999999999,1001.5400000000006,256.7300000000001,577.44
2026-03-06,926.9000000000001,681.9199999999998,1002.2000000000006,258.05000000000007,580.74
2026-03-06,891.9000000000001,651.9199999999998,952.2000000000006,253.05000000000007,570.74
2026-03-06,899.1000000000001,653.7199999999998,957.6000000000006,254.85000000000008,572.54
2026-03-07,867.1000000000001,637.7199999999998,917.6000000000006,250.85000000000008,568.54
2026-03-07,869.9000000000001,638.1199999999998,918.0000000000006,251.25000000000009,568.9399999999999
2026-03-07,857.9000000000001,626.1199999999998,891.0000000000006,242.25000000000009,547.9399999999999
2026-03-07,860.3000000000001,626.5199999999998,891.4000000000005,244.25000000000009,551.9399999999999
2026-03-07,864.5000000000001,627.7199999999998,893.8000000000005,244.85000000000008,552.54
2026-03-07,878.9000000000001,632.0399999999998,903.8800000000006,252.05000000000007,566.9399999999999
2026-03-07,874.9000000000001,631.0399999999998,902.8800000000006,250.05000000000007,561.9399999999999
2026-03-07,890.6500000000001,637.7899999999998,918.6300000000006,256.80000000000007,577.6899999999999
